%% LaTeX2e file `data.csv'
%% generated by the `filecontents' environment
%% from source `boxplot' on 2020/03/10.
%%
1.84919
0.97280
4.78586
3.95797
4.50753
2.52274
5.13984
0.29474
5.39946
4.40204
