y[k-1],y[k-2],u[k-1],exec time,seed
-0.3430769931169835,-1.8013245254471106,-0.0028138529678508645,278.6558663845062,14
-0.34453995533778925,-1.792222469002959,0.17731835659310366,432.3769600391388,0
-0.3808993941687609,0.7832827691785572,0.3898146974461119,559.215439081192,2
-0.38920273316099446,0.7787486577708664,0.4205362621718131,565.8856501579285,18
-0.3873473826857032,0.7784538822384669,0.40954504592730956,579.3474757671356,4
-0.3805484130092288,0.7824687593733384,0.38676843093999513,584.2066910266876,6
-0.3720526333081001,0.7762593128186922,0.37131418270790933,591.9336233139038,30
-0.3920077988419973,0.7763213268201834,0.42003650504086154,600.4669122695923,28
-0.4028082396554271,0.7771126968760963,0.44109864706892304,622.4410138130188,20
-0.37536743146628615,0.777188233860153,0.39249233473122463,640.2246012687683,8
-0.39430199025398205,0.7770561809731517,0.42284204065991043,640.8261201381683,24
-0.36835921025911655,0.777200150862201,0.3670154978549854,647.446747303009,22
-0.3745469126349568,0.7817723598138042,0.38733034439849356,660.4474210739136,16
-0.3832194579847728,0.7790291875635478,0.3986062076296234,663.0007364749908,26
-0.3851220548084219,0.7817435457733272,0.3979740688441921,665.4078371524811,10
-0.35945548783867215,0.7865703440163786,0.3337495647891523,677.7419893741608,12
-0.36740669999469217,-1.7753158628205772,0.16693547685296134,272.5655925273895,7
-0.37701798112719176,0.769204974388893,0.405577244351043,622.9415073394775,15
-0.36122184118786604,0.7783485836603194,0.3517604922670906,636.8953659534454,1
-0.38696010089761673,0.7725500449968913,0.4185335806373669,583.7903823852539,3
-0.3788616274108404,0.7735385167503807,0.4024695479868492,561.439551115036,31
-0.3751434332778293,0.779995242997413,0.37862642460137635,620.6937048435211,5
-0.3768115334682368,0.7781792919551093,0.3907297744202353,600.4341399669647,29
-0.3867605535297908,0.7709770313813311,0.4218838999745777,550.435525894165,17
-0.41067458630621945,0.7865537875190423,0.44690806403306704,652.0275988578796,19
-0.37791704933106507,0.7722569343281733,0.4050670850167216,568.8410878181458,27
-0.3898044143536505,0.7715999053011113,0.42487025279221974,579.6553189754486,11
-0.37979684459132435,0.7900078947861043,0.3714690030579014,647.911993265152,21
-0.3770636744863849,0.7782808825099582,0.3872365520670716,643.7434883117676,23
-0.3943739647069745,0.7779733921310519,0.41909280746641797,651.7446653842926,9
-0.37137077542631314,0.7801548024538165,0.38376926695195807,637.9000854492188,13
-0.3620139040021696,0.7854953856855483,0.34258459287113563,707.8475885391235,25
-0.350377718411212,-1.7835320978949616,0.3290184542782117,489.6093325614929,34
-0.41403182381148984,0.7660377015547298,0.4675096038662596,609.9830203056335,32
-0.36587906262300957,-1.7881764685244679,0.2167824154121986,317.7051067352295,46
1.800000037905923,-0.9500000234960552,0.09999999450091664,192.5636224746704,33
-0.3733288156949949,0.7872519830880094,0.3736610940103836,668.5919065475464,36
-0.387951671156071,0.7782361256099911,0.4107463242516127,605.8621835708618,38
-0.3917772443971207,0.7808180906090068,0.4130259164891205,593.7204101085663,44
-0.3845525468747041,0.7800525255213661,0.39988248013919514,655.8075060844421,40
-0.3870154775984423,0.782785496723906,0.4169653132733519,625.8516826629639,42
