y[k-1],y[k-2],u[k-1],exec time,seed
0.5004326315562039,-0.2008528703829671,1.9997629994706068,123.83950805664062,2
0.4997561897959422,-0.1993780506777315,2.001788470399064,125.79002070426941,18
0.4984537488133124,-0.19849990927953823,2.0010786535227574,126.66675329208374,12
0.49872032547525724,-0.19911882225057728,2.00347077902782,128.12572193145752,20
0.49959547539743177,-0.20018807185230036,1.9994817199075565,128.77874779701233,4
0.5001778365626387,-0.19955538157413372,2.000386910097599,129.37547850608826,30
0.4998350762403116,-0.19943768812525423,1.999561614892632,136.92445468902588,14
0.5003504108226401,-0.19899736232651405,2.0012562972733665,138.5400106906891,22
0.5005224909061642,-0.19957736069992982,1.9989561036877797,140.9213616847992,28
0.4987149587027883,-0.19884849400477503,2.002053291820071,144.06836080551147,10
0.500685573333396,-0.19943886413687809,1.9989359331472405,145.0646035671234,0
0.4989892906847664,-0.19908260280498163,2.001854332071324,145.7198028564453,24
0.49799407670587353,-0.19876198149692448,2.00207330533098,147.89148139953613,8
0.5017238459762461,-0.2017361418456603,1.9990136239961052,164.90420818328857,26
0.5002509472776373,-0.20024994321143322,1.999478151315254,169.04968667030334,16
0.4994461468662475,-0.19914898420947313,2.0006179761296994,189.50356936454773,6
0.5000030914426239,-0.20017095191237502,1.999039787456707,123.62380814552307,3
0.499599969182828,-0.20028128828162473,1.9997066065949678,142.75430035591125,19
0.5010239945705912,-0.20096761359867832,1.9988416967141218,129.1480188369751,29
0.4995292402482102,-0.20008448382139676,2.0013783111978225,149.92525029182434,21
0.4991075920062749,-0.20040409409647603,2.0022908448537837,154.12900471687317,31
0.5000427027142568,-0.19983637655629344,1.999510046465305,141.12544989585876,11
0.5006730774487393,-0.1999522617314013,1.9993215401408535,148.86800861358643,15
0.49922003679116855,-0.19854726805564568,2.001180514324579,117.38589572906494,17
0.4989394711150979,-0.19992348787109973,2.0023931508541075,143.68416333198547,9
0.5017647620653561,-0.20052301221263627,1.996472393642441,166.55221152305603,13
0.4990334419864723,-0.1991674783024606,2.0005135158897622,128.9461314678192,27
0.49872664938693406,-0.2000377526148195,2.0013219121347294,155.431223154068,23
0.49839671673911157,-0.19894125197746435,2.002824253635442,149.64951634407043,25
0.5016042819570612,-0.20110145976781968,1.9980429302789562,151.00575375556946,1
0.5012232842133848,-0.2013095145466005,1.9986813786191626,171.11035060882568,5
0.5009709645208217,-0.20006747596132154,1.998279194074551,123.04048037528992,7
0.4989611805384763,-0.19924066897504605,2.001473688577626,144.234388589859,32
0.500836747350513,-0.20054773054533406,1.9992147082844014,133.06282782554626,34
0.4988953229743095,-0.1991987110040802,2.001540878520886,123.76982688903809,38
0.5004573357796649,-0.20057765236492556,1.999676718951449,125.29462099075317,44
0.5023784682438684,-0.20158721813833544,1.9973224501257112,128.28072214126587,40
0.499657882685744,-0.19937530539827725,2.000984154835469,126.85567545890808,42
0.5001943156327824,-0.20048318325498238,2.0018895768347247,147.48747658729553,36
0.4989954487901117,-0.19912346883065335,1.9992011437484483,128.73051524162292,48
0.49923770272297446,-0.1995018126452438,2.0013435119148797,126.77244067192078,54
0.5001949359697863,-0.20033320581188843,2.0002774221457718,131.08737444877625,50
0.49839027773670674,-0.19946415151569624,2.003401625035203,128.57733345031738,60
0.4987130876526023,-0.19871019183586025,2.002519604132217,136.74436569213867,52
0.4999364518083394,-0.20003469400995655,2.0018485768163665,146.5002405643463,58
0.5021253902880115,-0.20105704699328592,1.996585553886888,135.9033122062683,62
0.5009163377258289,-0.2009448136963261,1.9977507174610964,162.09170246124268,56
0.5016664242926275,-0.20119584261581755,1.9965841769643513,172.63941884040833,46
0.49891299355729646,-0.19893069704195876,2.0024913056771383,130.72190833091736,33
0.5025152948646366,-0.20189701499076051,1.9975101459755946,125.25387406349182,39
0.49927663628872804,-0.2002115921229425,2.0029432525660917,117.45580315589905,45
0.4987122169789415,-0.19882283522528216,2.0030816076146833,127.32647609710693,35
0.500529993871338,-0.2004222442134132,2.0016871543919668,134.20227026939392,41
0.5004031915870014,-0.2002470294733958,2.0013256974420424,125.96453189849854,55
0.4998526316994178,-0.20029027126402502,2.002373314524045,132.7058756351471,37
0.499011653531276,-0.19878832551056597,2.0016606329656517,150.39544582366943,43
0.49885087384945936,-0.19856069197138654,2.00205574653981,144.99904608726501,49
0.5001820577079028,-0.2004661575650168,2.0003879726871365,122.19786763191223,63
0.49855786398903784,-0.1993263689079991,2.0032642823598317,145.41208481788635,61
0.4996967991420094,-0.20009452339145026,2.0001801306598557,153.70529055595398,51
0.4992395276649128,-0.19819240617142886,2.0002593930361128,154.48991990089417,53
0.5003999430465301,-0.2011358140213267,2.000274154453621,144.5190236568451,59
