y[k-1],y[k-2],u[k-1],exec time,seed,nfev
0.49744291302201593,-0.1975117560803423,2.0017775075911937,3032.2646758556366,12,11
0.5005732823365646,-0.1983159732393037,2.002122557492004,3212.6330852508545,22,10
0.4966703838975148,-0.1979550902589469,2.0034491044784755,3327.7720029354095,8,13
0.4982878924925799,-0.19844912019050942,2.0031293940235346,3398.145400762558,24,9
0.5010999278885072,-0.19904533114933384,1.9983074320078456,3608.2894859313965,0,11
0.5028535983429325,-0.2028662566559569,1.9983428475629217,3694.4879331588745,26,14
0.5004888859617795,-0.20046092829071982,1.9990181094585633,3714.962159872055,16,14
0.499113294019336,-0.19860262902620998,2.0009867922978,3733.890048265457,6,14
0.49956023816750256,-0.1989394738592745,2.00302592631785,3750.5947439670563,18,12
0.4993271198137642,-0.20030723507285045,1.9991136716112898,3856.3149135112762,4,15
0.5008934872682542,-0.1993026026603422,1.9982013590632557,3857.9870285987854,28,15
0.49787069995108363,-0.19853613441983284,2.005762491835451,3880.8956060409546,20,15
0.500282826728557,-0.19924565868996238,2.000629786762844,3887.1469926834106,30,15
0.49790731168560426,-0.19811243181213894,2.0033594407492634,4225.424751281738,10,16
0.49977573426024785,-0.199092129355206,1.9991734982202019,4230.122762203217,14,16
0.5006966925454709,-0.20139835068525064,1.9996355587857315,5096.161745071411,2,18
0.49822425974548407,-0.19985631654995564,2.0039745172665566,3204.497408390045,9,10
0.502691981157753,-0.20184439652100336,1.9966860050026891,3390.8941493034363,1,11
0.49835044273636486,-0.19856316788161485,2.000827875694439,3379.6768980026245,27,11
0.501643999020597,-0.20013387502088337,1.9970955145607447,3348.1416857242584,7,13
0.49934368137908575,-0.2004862481254944,1.999514744834255,3354.8007550239563,19,13
0.49916711372087663,-0.200122036009513,2.00241477892008,3232.746634244919,21,12
0.49847074286672455,-0.20065207572415258,2.0038826956509057,3275.678770542145,31,10
0.4973443241311993,-0.19824834667455743,2.0046792884676194,3831.5021567344666,25,14
0.5020413083223986,-0.20218431586379204,1.9978033760107639,3437.2237730026245,5,13
0.5028959933632264,-0.20084651980200896,1.994208975875669,4283.964505672455,13,16
0.4986913913324999,-0.19757621628885602,2.001982505436686,3611.125545501709,17,13
0.497874296928656,-0.200058001040234,2.0022074230013267,4199.043952703476,23,13
0.5011039569382023,-0.19990637066221448,1.9988732662122768,3378.2561798095703,15,11
0.5017053086274479,-0.20161343265811157,1.9980915793843586,4173.893648386002,29,15
0.4999471860226236,-0.2002418642804903,1.9984639246242297,3253.0729229450226,3,10
0.5000756998156413,-0.1997332355775973,1.9991782400821754,4576.605398654938,11,16
0.49824500626662116,-0.19871269615681567,2.0024887112268637,3166.2383785247803,32,12
0.49940254928457795,-0.19893867227231415,2.0016888356988853,3168.144657611847,42,12
0.5002745133239486,-0.20078078242830563,2.0032292488977386,3350.5725972652435,36,11
0.5003629092720668,-0.20058253782376437,2.0003962987228383,3171.2056362628937,50,12
0.4983164495592119,-0.19853086038102974,1.9986712390312578,3340.5356299877167,48,13
0.5008056296486489,-0.20098017124895812,1.999407298126761,3575.317384004593,44,11
0.5039677591559689,-0.20264480287123576,1.9955029702239107,3633.6114733219147,40,11
0.5015832974955376,-0.20161557338903988,1.996191475791655,3247.478488922119,56,13
0.4987405251320714,-0.19918662716119048,2.002243834493443,3594.6599786281586,54,13
0.5013457357734151,-0.20089004171333236,1.9987908498230793,4008.4308564662933,34,12
0.502750305978463,-0.201979235125623,1.994322562951846,3875.1245534420013,46,15
0.49811194917514395,-0.19863796883455304,2.0026368569795694,4092.211126804352,38,15
0.49988683667556905,-0.2000591135579854,2.0031016640184873,3219.386399269104,58,10
0.49784114510002153,-0.1978588802247034,2.004251056472857,4176.549237728119,52,13
0.4973330552399552,-0.19911684485324352,2.005640090637427,3311.9391560554504,60,11
