y[k-1],y[k-2],u[k-1],exec time,seed,nfev
1.7996550727591085,-0.9483590651920492,0.09944993727244612,867.1659882068634,0,33
1.8002820084342614,-0.9487431106175341,0.09909682035263843,906.3120586872101,24,36
1.8005896335711538,-0.9491251781064742,0.09934511366066602,979.3946754932404,28,41
1.7991781797372852,-0.9486373471928682,0.09926079233813,1012.7892096042633,8,41
1.799585434531765,-0.9473278950544365,0.09900971808325354,1030.0681929588318,14,40
1.800109609275842,-0.9492466740697639,0.09941466950282402,1058.2291584014893,30,43
1.8026100356187977,-0.9510011851674842,0.09967471918801223,1068.394611120224,18,41
1.800174855086392,-0.9491259866547302,0.09924809488391892,1104.1758441925049,20,46
1.800326902578211,-0.9482551529071688,0.09896782938939493,1138.0978741645813,22,44
1.8009300675653335,-0.9499389555237746,0.09972624082305202,1195.9909558296204,12,49
1.799635206728055,-0.9481591000207952,0.09836960652612799,1265.5795741081238,4,49
1.8001251675975194,-0.949311729006245,0.09946936093113969,1368.1827447414398,6,54
1.7995418918165753,-0.9485907501320779,0.09941414595352216,1463.3787188529968,2,56
1.8005742748016522,-0.9490528909349362,0.09834490516790566,1652.462874174118,16,63
1.8006922049927365,-0.9501022757806232,0.0996627741086725,870.5870113372803,1,36
1.799381953881865,-0.9473464697896022,0.09902625525628159,864.6442737579346,31,36
1.8004744709136626,-0.9497524386828603,0.09950547238037799,1933.4061930179596,26,74
1.7996370204570589,-0.9488158978776474,0.09930872711106829,1040.0784270763397,25,41
1.8003120126241412,-0.9480598629860938,0.09900266915270298,934.7832095623016,9,37
1.799180088755505,-0.9479396274125204,0.09927670774342406,1962.1243884563446,10,74
1.799137341678366,-0.948005332539873,0.09950505406339426,986.09508061409,29,39
1.7976908671549208,-0.9435633804358083,0.09838406032892101,993.3265171051025,15,40
1.801262090644961,-0.9492150352948373,0.09834126434348683,1203.7956573963165,19,50
1.7988667700689305,-0.946646392506124,0.09855255439201388,1146.89612865448,13,43
1.8013986999963847,-0.9504354212370278,0.09950125553386469,414.4137189388275,38,18
1.8001470570870475,-0.9492175391954315,0.09966803223301757,759.1522662639618,17,31
1.8004030491895984,-0.9492297061072786,0.09940675604776648,975.2647404670715,3,39
1.799774582771691,-0.948813103048765,0.09947613120520543,1577.5640482902527,21,60
1.8002925953492672,-0.9490794038747787,0.09903941553614069,944.3388657569885,32,37
1.7998331331628932,-0.9488821593188105,0.09901495604908227,1416.4765799045563,7,55
1.8011476007500875,-0.9500377793649283,0.09954351323096368,1650.8480229377747,23,63
1.7971654486289443,-0.9445545646182497,0.09804556512895213,885.2386639118195,27,39
1.7994087755030743,-0.9486827973401767,0.09989673275334526,857.8773324489594,40,35
1.8008074700874703,-0.949835672019817,0.09987989357199802,869.2186806201935,11,34
1.7993646396105156,-0.9485139801031186,0.09878852892407294,1643.9962661266327,5,64
1.8000469269446813,-0.949395139903193,0.0997638568141932,752.1385822296143,44,31
1.8021564412534339,-0.9493583421842748,0.09776589315511351,1225.3941316604614,34,49
1.8005759133886243,-0.9499407778086818,0.09943053474881702,959.3616070747375,39,38
1.8002264758128796,-0.9485928885565472,0.0984351886823504,1005.7469997406006,46,41
1.8002763769037826,-0.949548726587895,0.0988751222176021,982.8467233181,50,39
1.8004427256158593,-0.9480934053623932,0.09837775420466673,913.704562664032,33,38
1.801699816439195,-0.9501821016543952,0.09940114463527458,1649.7303671836853,36,62
1.8014529978668712,-0.9508588020210819,0.09905805914562546,1221.2688415050507,48,48
1.7999659040933442,-0.9476535677654556,0.09846418988731118,827.5954613685608,41,34
1.7996651429062491,-0.9489737690800927,0.09959229101904105,840.8264179229736,58,33
1.800744625947082,-0.9491045401291286,0.0984617908761584,1067.3735721111298,52,42
1.7997838034520806,-0.9492865549009327,0.09993225025710564,938.1464080810547,60,37
1.8006397228501936,-0.9497336345442238,0.09943355165648864,1088.265255689621,54,47
1.8004519419976077,-0.9489734531282906,0.09930318876949094,955.3773667812347,45,39
1.8007260524433502,-0.9490590858168231,0.09863475351979539,845.3132390975952,35,39
1.8005190585227788,-0.9487421688670998,0.09863233197700073,1991.6053676605225,42,75
1.7998213574927147,-0.9491059479775317,0.10011327322582421,1264.7766888141632,56,50
1.800336176873825,-0.9496091819802733,0.09907117187420568,768.9054186344147,51,34
1.8005417706349613,-0.949128015922726,0.09904635691777072,1287.589806318283,62,49
1.7999007961561357,-0.9490724735407171,0.09995614182193342,1033.061303138733,47,42
1.800056822390501,-0.9491389910143204,0.0996998344669932,817.692113161087,59,34
1.7999603839558627,-0.9486322798696321,0.09951760910087057,912.7134349346161,37,40
1.8002825173881745,-0.9494639811955119,0.09965178126190682,820.5895137786865,53,34
1.8006482405292694,-0.9501787636994843,0.0999835464668671,1039.1429779529572,66,45
1.7979395157506652,-0.9454464740558477,0.09837892109269956,901.5306286811829,61,36
1.7998957013866497,-0.9484912399075384,0.09898574350566035,919.0946073532104,55,38
1.800479441265856,-0.949123881500765,0.09992175972960772,870.2355787754059,43,35
1.7997243474937563,-0.9493973612762014,0.10010115204116699,1633.0387380123138,64,62
1.8013512224198815,-0.9485525629639466,0.09759531978699636,1445.744445323944,68,56
1.8000901033704224,-0.9489937198676998,0.09925136629491015,839.4783692359924,76,37
1.800126401103931,-0.9495865602208776,0.09989208157304838,1250.1658070087433,72,51
1.799751003891958,-0.9488055173068888,0.09953078114720201,1130.066479921341,63,44
1.8001072440587633,-0.9485137119087325,0.09834481653913879,863.854814529419,80,35
1.8001348330679503,-0.9485826271085015,0.09895745303931881,832.8629140853882,82,36
1.8004924341365898,-0.9495039356326136,0.09893489085421882,853.5603430271149,67,36
1.799902255711908,-0.9493366792600384,0.09940399547394953,1949.328471660614,49,75
1.8012774182059732,-0.9500687432243333,0.09925424588726445,1725.0835745334625,70,63
1.8001413184559032,-0.9483137264271628,0.09852442745984584,925.457240819931,86,37
1.799646072823298,-0.9486761326993207,0.09910315005630219,1018.8438622951508,88,41
1.799330057997299,-0.9485204943631846,0.09974276392448402,967.9717197418213,65,40
1.7994899900993764,-0.9490614229730645,0.09967827163302721,1942.5189843177795,57,71
1.7994053836176886,-0.9482909055326445,0.09974031663702958,1892.491150856018,74,70
1.8030351225745063,-0.9502198006403115,0.09826420302222896,1712.8781170845032,78,67
1.8003896358522538,-0.9499521521798399,0.09970125258636549,993.2091383934021,73,40
1.7995788919782671,-0.9483291476883418,0.09942029101526575,1103.4907450675964,81,45
1.7996619626120929,-0.9478882665950824,0.0987979611688913,1526.246612071991,69,59
1.8002203565753692,-0.9490141715623231,0.09918741557026643,1061.2094044685364,94,46
1.800308210708828,-0.9495693968232273,0.09969985292915229,1986.3648798465729,84,75
1.800047351708707,-0.9482248291460696,0.09901929534502833,967.9660565853119,71,43
1.7993175210812538,-0.9465092668977432,0.09839910109023277,814.2229821681976,89,37
1.802779228270004,-0.9497755720552663,0.09729493767256728,800.5315372943878,96,35
1.8014906148850094,-0.9499658481380094,0.09882161638288994,1257.321350812912,92,52
1.8002798418150936,-0.9488997874073525,0.09968813292727093,1394.6316578388214,83,61
1.7991912630320746,-0.9475288972361343,0.09976965990324743,766.5330789089203,75,39
1.8001136430405935,-0.9494589350072502,0.0986523724146475,1737.6284420490265,77,72
1.7998625802192851,-0.9490573828464822,0.09944473240451727,1674.3277306556702,90,69
1.799806935282264,-0.9487775431849819,0.09912480373818718,933.4696862697601,79,53
1.7998271459111892,-0.9483694837980555,0.09993997131479913,1431.600429058075,87,65
1.7998186213752994,-0.9491374184356512,0.09984281725801204,482.77057123184204,93,34
1.800193751176309,-0.948728744045703,0.09941628003002906,573.3377194404602,85,37
1.8011902453804927,-0.9492511024655302,0.09797871107463742,1252.8671576976776,98,63
1.7985621540612158,-0.9461620090620368,0.09820192915200936,575.0631549358368,97,39
1.7999367366927128,-0.9487527758555074,0.09901826474627508,485.0573036670685,91,39
1.8004048661690095,-0.9493900425328793,0.09927499700274006,854.4580452442169,95,55
1.7999656590403268,-0.9487021955637965,0.09897006261302446,358.7959403991699,99,32
