y[k-1],y[k-2],u[k-1],exec time,seed,nfev
1.5009570356795137,-0.7009662629000256,0.4998659362716203,3636.481525659561,22,12
1.499253704160559,-0.6994043447966241,0.5009527387844671,3652.397521018982,30,12
1.4983556577070531,-0.6986727201144886,0.5004614010388826,3732.539513349533,12,13
1.4999899989639944,-0.6997578746544165,0.4991407944060486,3827.1612315177917,24,14
1.5018068923432468,-0.701358006292504,0.4987719723901177,3916.925621032715,28,15
1.4996910063131177,-0.6999707844181559,0.5000062006831265,4044.7945823669434,16,16
1.5010315527062452,-0.7003263306441186,0.498800468432959,4087.074696779251,14,14
1.50113570624822,-0.7009907822177603,0.4989459190504659,4088.0311925411224,0,14
1.4993842560949544,-0.6992781573420715,0.5006512965011488,4218.193989753723,4,17
1.4991295526686261,-0.69956795011788,0.5001989675185641,4219.86926984787,8,15
1.4996707370773612,-0.6996346228040685,0.4992434034851569,4233.537237167358,20,15
1.4990964810287262,-0.6994373244428127,0.5009472682676639,4273.1676297187805,26,15
1.4995001262297656,-0.6996593796243137,0.5004982628092853,4351.089835643768,6,16
1.49974123082224,-0.6997030513972339,0.5003972143474871,4376.8312158584595,10,16
1.5007090516947357,-0.7003209547949995,0.4996339771506089,4413.617904424667,2,14
1.4994540748470062,-0.6998290756441984,0.5015342637027638,4532.8280193805695,18,17
1.501784066585899,-0.7016608893332923,0.49868795066419724,4193.080255031586,25,13
1.5000714433302194,-0.7000002897937949,0.49976018968769664,4099.402430534363,1,12
1.5001552376654974,-0.6999325903637096,0.49982129247658175,4570.660067081451,31,14
1.500777565391153,-0.7005205910241967,0.4993431699240383,4638.095250368118,23,14
1.5002700148208754,-0.6999922571753647,0.49906820033378696,4116.421177864075,27,12
1.4995931582159854,-0.6995107082042087,0.4996931231572271,4185.945454835892,9,13
1.5013177181238222,-0.700491657255356,0.497485882527803,4627.184158325195,15,14
1.4998775520541383,-0.7000083828792577,0.5006516652991134,4500.983614683151,7,13
1.501349142370016,-0.701933396573672,0.49997197114778585,4447.896152019501,3,15
1.4991808593699754,-0.6991010364288186,0.49949634868207166,4345.4829869270325,19,14
1.5003944961531976,-0.7004585903726431,0.5000450102952202,4668.081305265427,5,14
1.4996790753096707,-0.6998503119251392,0.5007003575130324,5170.112609863281,17,16
1.5005709412240784,-0.7005916445934419,0.4996725017639849,5522.7762932777405,13,19
1.5014048064541194,-0.7012424798630665,0.4996038808151444,4887.060413599014,11,14
1.5011070273552516,-0.7014023586595377,0.5002854397759791,5500.025485754013,29,16
1.499415318292826,-0.6995464140359514,0.5006818576260977,5822.918763637543,21,21
1.5010515957773425,-0.7011077554746916,0.499044125503228,4442.6197514534,34,13
1.5001650624172296,-0.7002375089009123,0.5012552407400497,5014.548373937607,32,15
1.4997069938781837,-0.6994975740549414,0.4990877477669424,4760.499429225922,38,13
1.5010182469453097,-0.7007812554883918,0.49880793323950734,4634.236747503281,42,14
1.4993340061409102,-0.6998841374880601,0.5008831368087839,5022.074819326401,36,17
1.4998276683398906,-0.7004407546255766,0.5015762820110058,4420.870599031448,50,15
1.5004323725880695,-0.7000312201142116,0.49959209915554853,4575.7835075855255,46,14
1.4993271380192903,-0.6992307732156566,0.5012579751802493,5082.4586634635925,44,18
1.5019300041758201,-0.7014310675061747,0.4983028845080108,5496.1788902282715,40,17
1.4996721131459554,-0.6998908167462699,0.5018368733734666,5034.825101613998,48,15
1.5002327546078906,-0.7005024317656608,0.5006465211866716,4725.235420227051,54,15
1.5014317761879532,-0.7010403689314012,0.4982587210329653,4599.657507658005,60,14
1.4992547715152726,-0.6997679350258782,0.5014577262362465,4958.3562223911285,58,15
1.5008940905456927,-0.7006949150269681,0.4993440533461389,5489.422940015793,52,19
1.4986074179543452,-0.6992268186823157,0.501802410564518,5479.08153295517,56,19
