y[k-1],y[k-2],u[k-1],exec time,seed,nfev
0.5005717801310642,-0.1983162248502307,2.002124176841003,218.52344822883606,22,10
0.499769116168827,-0.19908908646758142,1.9991848875257172,229.35814309120178,14,10
0.49789364002280506,-0.19810211775080597,2.0033776953305913,238.7217960357666,10,11
0.5002809170239008,-0.19924344282826928,2.000633733402086,241.40780568122864,30,10
0.49956707146231155,-0.19894343802442874,2.003015015236613,241.8273310661316,18,13
0.5006983771384137,-0.20140102188029224,1.9996361893419583,242.94606018066406,2,12
0.4982879603038767,-0.1984493312463354,2.0031296028839094,255.09703302383423,24,11
0.5008840030666776,-0.1992969314924069,1.9982194244055926,262.15701246261597,28,12
0.4991136558174261,-0.1986032887227086,2.000984887609096,263.6331865787506,6,14
0.5011030151475481,-0.1990449126628329,1.9983029037670863,278.77610087394714,0,14
0.49666931222922484,-0.19795345231113923,2.003447727312123,280.87974977493286,8,14
0.4974412755888473,-0.19751171340882462,2.001776303502537,299.59701013565063,12,12
0.5004863218917409,-0.20046167286579625,1.9990269194371688,300.448410987854,16,15
0.4993109963668107,-0.20029637680322113,1.9991370701567444,304.75643491744995,4,14
0.4978676963078034,-0.19853431333000873,2.0057676451706867,327.0895643234253,20,17
0.5028519464453395,-0.20286723289324074,1.9983496074052798,337.7780318260193,26,17
0.4978701379577407,-0.2000544706360736,2.0022127545971973,229.88116478919983,23,11
0.49933979138024337,-0.20048266406022536,1.9995148027615979,229.4399197101593,19,10
0.49994917685593643,-0.20024190871536235,1.998463901321406,230.1088161468506,3,12
0.500075423409684,-0.19973310021099627,1.9991779845808983,238.88086485862732,11,11
0.5011053577494637,-0.19990727710439526,1.9988732416395474,262.4755997657776,15,14
0.5017060700493239,-0.20161375938398293,1.998089174314025,247.8593978881836,29,14
0.49734162434899065,-0.19824445735287136,2.0046823359285115,257.2948524951935,25,10
0.4982262938540326,-0.1998586063904416,2.0039763895119784,238.9026596546173,9,13
0.49868968973008343,-0.19757393916400487,2.0019809105133475,224.0503330230713,17,10
0.4984750508199444,-0.2006553214218796,2.0038769103009257,283.72062849998474,31,14
0.5026918930296589,-0.20184536939380388,1.9966895488481429,253.32797813415527,1,11
0.5020404041858951,-0.20218408392003,1.9978067379021731,236.36882543563843,5,13
0.49917321571149414,-0.20012441409124862,2.0024023210353263,230.55551052093506,21,12
0.5016359917307723,-0.20012838823316784,1.997107210278944,314.8407621383667,7,16
0.502890614909989,-0.2008414792642913,1.9942161709475188,288.5717599391937,13,12
0.4982464021481157,-0.19871563086384703,2.002489954229625,217.23925113677979,32,9
0.4983622680527157,-0.19857496664504798,2.0008204857873095,330.32562923431396,27,18
0.49811322147734005,-0.19863761027701013,2.00263649975434,226.20833158493042,38,12
0.5013437564798019,-0.2008874014232594,1.998795697694092,234.02256751060486,34,13
0.5039718655405706,-0.20264745625896816,1.9954980126112176,233.8352391719818,40,10
0.5002735230537856,-0.20077896729436617,2.0032318812714593,262.88423681259155,36,14
0.5008019791625496,-0.20097738821428363,1.9994101187541606,226.56546068191528,44,10
0.49831755892992163,-0.19853282280456466,1.9986712209515265,229.96863436698914,48,13
0.500357395380292,-0.2005797139389437,2.000402757033833,236.93677425384521,50,11
0.5027539455403252,-0.20198100808588204,1.99432135251294,254.13622403144836,46,14
0.4987397274238979,-0.19918666059167672,2.002245409433423,251.82302951812744,54,11
0.49940472248074874,-0.19894088006289867,2.0016878298880223,292.954265832901,42,15
0.5015779977818593,-0.2016110608618003,1.9961942189792632,250.77011704444885,56,10
0.4978430745525459,-0.19785783547586588,2.004244671731116,278.2053232192993,52,12
0.49988305890993506,-0.20005322674545628,2.003104954856936,234.33697628974915,58,13
0.4982221964243317,-0.19823779255702662,2.0040841101518114,212.98881912231445,33,9
0.49733839347289127,-0.19912161327462355,2.0056371532566595,324.3832194805145,60,16
0.5035212472990892,-0.2017644358451891,1.9943713851096743,259.1477153301239,62,11
0.4978316852282238,-0.1980296178657813,2.005185133583226,222.51634979248047,35,12
0.5041760401993528,-0.20315126520456292,1.9958794962678308,234.05228114128113,39,13
0.4998175807854224,-0.20052616835209947,2.003857201095538,227.697092294693,37,10
0.49808537225972405,-0.19759808194957018,2.003422077962468,228.13296127319336,49,10
0.5009943433162223,-0.20040843219400503,1.998496322371398,212.3557484149933,47,11
0.49879937428682747,-0.2003686632883276,2.004926928596137,251.95058631896973,45,12
0.4994866378522609,-0.2001592764729657,2.0003316586137787,233.1063346862793,51,13
0.5008972278091478,-0.20071191361340865,2.0027908016370928,277.04208970069885,41,13
0.500678339363226,-0.20041592637940311,2.0021924430869977,220.03013491630554,55,10
0.4987180341376578,-0.19698944011636849,2.000485681640864,238.4446086883545,53,11
0.49834800590386613,-0.1979770514739419,2.002774135168313,246.52034664154053,43,12
0.5006619564283676,-0.20189282314357546,2.000479165751375,258.52956891059875,59,11
0.5004600651847737,-0.19938367250198194,1.9959500708637778,269.1600182056427,57,15
0.5000796306261165,-0.1989632900842192,2.0007853017991297,222.55286383628845,64,12
0.4996232453361492,-0.20016621638056228,2.0015690427833857,219.04910230636597,68,10
0.5003152404649491,-0.2007847528619439,2.000616196528426,251.45894074440002,63,11
0.5013626001239527,-0.19876677363784173,1.9919567332906918,251.06817269325256,66,14
0.49763081581553026,-0.1989086113254733,2.0054335478173186,292.8742275238037,61,14
0.4995693062162831,-0.20054190460862745,2.0026060057085164,223.96287035942078,74,10
0.49963796449914094,-0.19994337845377386,2.0045909603415084,240.54572129249573,78,13
0.5021863309278058,-0.20160144802362692,1.999171765429353,227.31938409805298,82,10
0.49854973122944185,-0.199005087602919,2.005179009520011,250.63111424446106,80,11
0.49804668396525065,-0.1976187010586587,2.0012416531439983,274.1729328632355,72,15
0.4992225479397237,-0.19889360492461133,1.9993659942322188,310.6777811050415,70,16
0.4997964967323181,-0.20054578990230787,1.9992430578747862,227.98320293426514,84,12
0.49921582825607824,-0.199880803084721,2.004123354444239,289.92583084106445,76,15
