y[k-1],y[k-2],u[k-1],exec time,seed,nfev
-0.3332075365956108,-1.7093360926025056,-0.02324358493420565,258.2733986377716,14,26
-0.3763744420560386,0.7404426589016859,0.4377436261339223,446.59986543655396,24,46
-0.36853100684357853,0.7500763509034645,0.41247656147048495,458.15964460372925,10,47
-0.35611013636289973,0.715622772951772,0.4424687257857458,458.7579188346863,18,49
-0.37332395848107897,0.7685104354925043,0.3978176018907041,461.4733943939209,2,49
-0.3591961830801757,0.7259576473962426,0.42335951435135843,461.5996901988983,4,46
-0.3480611871078802,0.7310067447416151,0.4038887454098188,471.1693117618561,16,45
-0.3398752279900468,-1.7032375033130203,0.2516854922701604,472.5064113140106,0,42
-0.36161685349943395,0.7504764073630874,0.40212768149008665,483.57442688941956,8,46
-0.36340635203480126,0.7593029087217101,0.3790588069156664,483.9095175266266,30,49
-0.3707798743636962,0.7642583610767352,0.3943867369689386,490.34766912460327,6,51
-0.38023530276348966,0.7495169104041313,0.4341586032260281,498.35241985321045,28,51
-0.3483638097879122,0.7392971259354773,0.38554687963449735,498.98619389533997,22,49
-0.345744711213061,0.7622036416714427,0.344951152776388,514.5016810894012,12,50
-0.3867332955934285,0.7434436054182305,0.45140272327087355,537.2140312194824,20,53
-0.36961051827826785,0.7514205448687754,0.4084959632510857,541.2993483543396,26,55
-0.30864035926750766,0.6524039508285617,0.44785949786400175,380.6901469230652,15,42
1.7737035827825827,-0.9290607196934456,0.10389744666236746,169.0243718624115,7,18
-0.35914349472713264,0.7145477737531022,0.44301519720891713,441.0793058872223,3,45
-0.36238817572248033,0.7411497684167824,0.4194755088591304,423.24846625328064,31,42
-0.39026030547746166,0.7364016342190163,0.4685170272281356,467.7273197174072,19,47
-0.32920520908904966,0.6889616985010751,0.4313236542997755,386.5069463253021,27,39
-0.3630506600035792,0.7499546431372257,0.40737899647568054,435.3443250656128,29,43
-0.3639716414222266,0.7581045457564293,0.38463371702883753,472.9296326637268,5,51
-0.3611102028880497,0.7144890004269644,0.4405879668045894,453.38025546073914,9,47
-0.3408685322107746,0.7498914111640281,0.3559547256625208,500.9983196258545,25,51
-0.37285589528178276,0.7338245322928795,0.4429273878774977,491.37781405448914,11,49
-0.3750513975203517,0.7488471121843672,0.4296608360705004,489.14440512657166,17,50
-0.3505864632763857,0.7309116573527878,0.4015408086923545,468.52292466163635,23,49
-0.3274968097019239,0.7044983842308782,0.41072082771102875,458.6226499080658,13,45
-0.34627606293852575,0.7531123265236725,0.36140320057806075,560.3550179004669,1,55
-0.3638503392952821,0.7595361080283427,0.3848606639055212,501.7913932800293,21,50
-0.3894759144305053,0.7121948824459716,0.4855899382391563,450.50537157058716,32,47
-0.36526284429793204,-1.6839096503608397,0.35269562843462887,262.1171545982361,46,25
1.7572728099905515,-0.9150217682165722,0.10548307248658095,207.29445004463196,33,22
-0.3417178947760024,0.7279768464034957,0.3953290802899264,423.25152587890625,36,43
-0.3786476340751685,0.7540901016968768,0.4239293501606383,461.58933210372925,44,49
-0.3691652233468281,0.7371467280246399,0.4277572586209262,490.05601811408997,38,46
-0.36915356116108405,0.743895336200343,0.4318807936272949,482.0766658782959,42,50
