y[k-1], y[k-2], u[k-1], exec time
1.4991727885441613,-0.6992661431845196,0.5005907662274492,61.93466544151306
1.5006645258743665,-0.700555909687306,0.49970422785400037,63.140929222106934
1.5001649251584996,-0.7002374084678616,0.5012553520704719,64.31134104728699
1.502055498553263,-0.7021267655066473,0.49943149967023764,64.36146640777588
1.4962861240459484,-0.6968380355178828,0.5030351027426453,65.45576095581055
1.5011361500012732,-0.7009910531261451,0.4989453412987489,66.71109414100647
1.5001635801124045,-0.7002404806137763,0.5002147046272744,66.79208612442017
1.4990449334766947,-0.6991024576570449,0.4997574484123304,67.31681299209595
1.4996909875062134,-0.6999708212065452,0.5000062045149279,67.54874062538147
1.5003192997555594,-0.7001205749256356,0.49970229040407393,67.60351729393005
1.499672094961415,-0.6998908028197641,0.501836956996488,69.21928071975708
1.5004797598637443,-0.7004031550960969,0.499411805769933,70.56134533882141
1.4998151152945558,-0.699778494013054,0.4994036187527388,73.14416456222534
1.4983832727503608,-0.698798125214483,0.501304543280765,84.0971269607544
1.499280435580287,-0.6999032538928259,0.501079421681835,85.37137055397034
1.4974307308123966,-0.6981970361832401,0.5024193297001434,85.44509363174438
1.5000066612074643,-0.6999587591877824,0.4995666950800444,59.04820680618286
1.5000713701248518,-0.7000003241940843,0.4997601928367683,58.71333909034729
1.500647644900935,-0.7003301930769388,0.4990131956408444,63.62848258018494
1.49923501341102,-0.6994746574227798,0.5015721104897747,64.91450190544128
1.5009822584275403,-0.7004136325348853,0.49857582531339606,61.0806839466095
1.4993481678039184,-0.6994081328007543,0.5007270389539102,62.50921988487244
1.5001426696382092,-0.7002232516744364,0.49927430347662716,60.23367381095886
1.5014454041060923,-0.7008344423758669,0.49804304012316586,62.48490262031555
1.496982926500125,-0.6982688109253031,0.5030391343999115,67.01655411720276
1.4996791683039234,-0.6998502982883518,0.5007003360167176,67.46766090393066
1.4990933843414083,-0.6992815207383862,0.5008959747736655,71.21787619590759
1.4972976771586648,-0.6979082802716063,0.5025832522005594,73.71899628639221
1.4977155707341594,-0.6983117612890476,0.5015435952146032,68.51391649246216
1.4989082437940544,-0.6991925609181908,0.501425885578541,64.71710801124573
1.5010253932229403,-0.7007718617221926,0.4987374829009191,67.0762951374054
1.4999551113299119,-0.6999800340188131,0.5001719574608905,67.27244973182678
1.5008312376590656,-0.7005265933143175,0.4994466130624318,55.98385262489319
1.5004254789151201,-0.7004335445157698,0.49956059557708954,61.20763897895813
1.5003614911469065,-0.7004236170646084,0.49974615611607237,64.83518266677856
1.5024598332506283,-0.7017926089232215,0.4984359493307061,67.47821092605591
1.49922191329772,-0.6990771164989215,0.5008037603977857,61.714022636413574
1.4984770367082172,-0.6988231201192288,0.5012585931312535,69.57946252822876
1.4998273642676045,-0.7004405863830409,0.5015768229738583,69.95118236541748
1.5010516205766629,-0.7011077766616571,0.49904408971717407,64.35818362236023
1.5007104414500636,-0.700322003257532,0.49963246719659116,74.68094539642334
1.4994537709465952,-0.6998288151083342,0.5015345177792617,65.90469479560852
1.498614411514923,-0.699156100135747,0.5011740284283809,67.88765025138855
1.5001968311780602,-0.700205048551241,0.5013657304008734,61.11124658584595
1.499633780886901,-0.6996245603230001,0.5000587140905072,65.3592300415039
1.501077853453034,-0.7011994842894761,0.49826349115991503,70.92234778404236
1.499470462753242,-0.6993119373645799,0.49932995961145316,70.70605254173279
1.4998087115455716,-0.7005576762301359,0.5010862233471138,70.55195617675781
1.497953096580272,-0.6980725851922092,0.5001236046930453,64.31997895240784
1.4995541079565404,-0.6994671567871892,0.49954752772181976,72.10610628128052
1.4996657831938212,-0.6995663728401342,0.49986325915720803,69.04810357093811
1.5012579874017034,-0.7013480190734326,0.49990722011485456,65.34351873397827
1.5013491383049031,-0.7019334128384898,0.49997196435210106,62.420238733291626
1.4977920160281875,-0.6980967194671451,0.5015609404890862,63.104368925094604
1.5012340510420343,-0.70130465050989,0.49952130826426816,66.87621855735779
1.499513202412184,-0.6997080643261614,0.5005257489195479,63.99507188796997
1.4996292896262344,-0.6995667976508834,0.500455143770807,63.8425452709198
1.5003637798000609,-0.6998781107736955,0.4995017536151751,76.43670439720154
1.5011304490806323,-0.7007186987716078,0.4986227743837143,70.43474698066711
1.4991809602189259,-0.6991010739953317,0.4994963032624219,69.61535501480103
1.5010149832029798,-0.7009656159385197,0.49867118758054024,69.6626877784729
1.502043982443542,-0.7022020510473723,0.49940954469576,60.98128342628479
1.4971353137174044,-0.6973573708318134,0.5009798451587112,65.64072251319885
1.5001230908968668,-0.7001618363841708,0.4996530928855861,86.66441583633423
1.5003709038327995,-0.700304262292893,0.49929884845741546,59.833816051483154
1.4993891438199949,-0.6992820707138833,0.500646803311583,55.87826132774353
1.5018776804944867,-0.7016626757594914,0.5005280520235793,62.833239793777466
1.498963697668446,-0.6990742481441609,0.5006486707122463,67.87322449684143
1.4993340394771357,-0.6998840907891745,0.500883131778341,63.91544437408447
1.5001580425959948,-0.699879089467484,0.50145109462414,66.21831679344177
1.4993699814693198,-0.699620782429035,0.5002361649041418,63.262423038482666
1.4998390741376766,-0.6995031507387037,0.49844533040885364,68.4864776134491
1.4977668204339256,-0.6980932080629904,0.5022172754142493,66.97721433639526
1.5008924751641248,-0.70069376642591,0.49934615558535583,66.13035297393799
1.5011627580273845,-0.7008250182288558,0.49843899107241185,68.30994534492493
1.4996707037707901,-0.6996346167823876,0.49924335891683275,72.03554010391235
1.5019349483022157,-0.7011628030396904,0.4971047114746841,77.75069952011108
1.499751818626801,-0.7001598527613158,0.5012593975158228,61.34832954406738
1.4981646903248316,-0.6984948025689125,0.500994752529437,81.93965268135071
1.4994957310162278,-0.7000087860722091,0.5019838830090244,72.23106646537781
1.5004349072633003,-0.7006350457430114,0.5006961683038289,66.99963974952698
1.5000054365047855,-0.7002617642020371,0.5001155098656326,63.31628751754761
1.5003944757193923,-0.7004584789942657,0.5000450460276609,71.57222437858582
1.4976997112104402,-0.6983822889082509,0.5021518401669557,63.27376103401184
1.4996245448849375,-0.6998006712151305,0.5018580848866554,61.907423973083496
1.499492416609597,-0.6996205567187864,0.5015921321407327,69.49435019493103
1.5007257756261039,-0.7004427515299106,0.49975227255586563,61.47851061820984
1.4989400804840385,-0.6991537821116792,0.5003934935567802,69.44266676902771
1.4981033094970613,-0.698647370601449,0.5010213641593464,60.89370560646057
1.4982644578798683,-0.6986517149977198,0.5016627561562317,70.04300212860107
1.49940787258684,-0.6995409204916803,0.5006896820998947,65.34908270835876
1.499517586618532,-0.6998749801799624,0.5006339072222886,63.27918195724487
1.5022979831455394,-0.7012986889863232,0.49652648721087217,82.06404900550842
1.5007126468789607,-0.6999917185687213,0.49790616033749946,69.47886395454407
1.5003502863664024,-0.7006067701916796,0.5003710036524179,74.35416626930237
1.5010060251064457,-0.7009167718011727,0.4993359224592354,58.735962867736816
1.4974102256013284,-0.6977319776310438,0.5023248878690387,69.5847008228302
1.499499099239086,-0.699658720417326,0.500499611365652,63.0911431312561
1.4995400691327754,-0.699810979903835,0.5003294469762566,64.27933168411255
1.4997069306793045,-0.6994975718968288,0.4990878146487292,64.4936752319336
1.4994278447751765,-0.699269848706001,0.5000146675521058,68.26828265190125
1.500258053292053,-0.7001145918575595,0.4994411754484797,76.93115210533142
1.5002328313907574,-0.7005024627487564,0.5006464177180067,65.14250445365906
1.499472693924209,-0.6996661117950389,0.5000524055664682,68.65225219726562
1.5009571089125722,-0.7009662941020033,0.4998659092941445,63.85719919204712
1.5017449877287234,-0.7017953967113415,0.49901949164073384,61.10500955581665
1.500063632148747,-0.7000917758911257,0.49939241736296885,83.15939950942993
1.5005652032065508,-0.7007704450550376,0.5002205728858183,81.6651291847229
1.4993680845178652,-0.6991501193705498,0.4998240986830294,63.06982898712158
1.4980680198546499,-0.6985875942115052,0.5015184403953123,70.07719087600708
1.5003363703881702,-0.7002819151473961,0.5000532139805453,68.03178143501282
1.4989677055019992,-0.699144989672412,0.501575344984935,70.56048965454102
1.497611692874341,-0.6984236405189692,0.502941161935173,65.60375571250916
1.499132097869805,-0.6994079634911418,0.5015919378618005,62.62405729293823
1.4978636085809858,-0.6984287761758514,0.5030149365842064,59.97010087966919
1.5009091736477516,-0.7006319908016929,0.49960613445766167,62.24412226676941
1.4996003584778577,-0.6996701801011842,0.4999446551879016,65.45559215545654
1.499877627030302,-0.7000084179162084,0.500651693921784,74.5359435081482
1.4998645237245976,-0.6997040228952032,0.49948304967591894,66.47093200683594
1.5007776939186557,-0.700520659175714,0.4993429715245425,59.96151089668274
1.4992990624143625,-0.6995456012666804,0.500850322719463,70.97184133529663
1.4984851071659007,-0.6990244598123901,0.5022372671425142,61.73895788192749
1.501583027242352,-0.701282990137318,0.4991554211803289,75.76733183860779
1.4994026336220385,-0.7000346312472097,0.5016135331047972,68.87416434288025
1.500526040119249,-0.700515960450756,0.49950084073431406,71.49460911750793
1.4998983254173532,-0.7000829458563261,0.5003097251027439,63.34740495681763
1.5018702127455015,-0.7011880577686603,0.4980413547862195,58.10162901878357
1.4972904937038154,-0.697424303313272,0.5008224259903826,68.11468505859375
1.499270322668033,-0.6993555785342842,0.5014784538180583,58.68007159233093
1.5001891189027179,-0.6999684482512382,0.4993744402055049,65.76101207733154
1.4979317424056116,-0.6981773565886811,0.5011855476762728,69.02438879013062
1.4999900363467809,-0.699757836645199,0.49914078627409225,64.82556796073914
1.4986072833427753,-0.6992268855349807,0.5018031275952861,74.54958534240723
1.4991295644308296,-0.6995679404533095,0.5001989024392081,72.15620565414429
1.4990321048050133,-0.6990294955629378,0.5006118119603562,74.21489119529724
1.4981625006734238,-0.6986721371864532,0.5022400552312927,72.24135518074036
1.5019275139570656,-0.7014293753838617,0.49830551286838703,73.27099275588989
1.498013112196483,-0.6983815689605704,0.501307036030364,74.58833599090576
1.4994365950631294,-0.6994510362161327,0.5002983798385545,69.00202012062073
1.5028736124826687,-0.7023822380689477,0.4973636551159223,68.41490173339844
1.4984705002145358,-0.6988176509263142,0.5021815724558795,74.42517733573914
1.4987085830108617,-0.6988309911730571,0.5004780634278024,76.07022452354431
1.4999516072460275,-0.7000150425316313,0.49923388758507925,65.4088351726532
1.4994158638579729,-0.6995962345404891,0.5002355819566252,66.95474076271057
1.5004885425218066,-0.7004545621147029,0.49962221250964156,63.78218483924866
1.5027074487774623,-0.7018486760384685,0.49754619060610233,58.178746938705444
1.4989689896130503,-0.6994131034577348,0.5018921594327825,72.56265187263489
1.5017840148340367,-0.7016608985220681,0.49868796274003624,64.16351437568665
1.49959408708712,-0.6995102557832297,0.4996888415190941,66.50430107116699
1.4986406559183976,-0.6990015908517158,0.5022541914648452,65.78835439682007
1.499929630273759,-0.700023128936179,0.49942805186864303,68.67674994468689
1.502465960288584,-0.7018200999683089,0.4974242912820715,66.70513987541199
1.4990453329702016,-0.6991197291722623,0.5006366248681444,62.79452919960022
1.5001493481298203,-0.6997975048046438,0.49826354978997556,61.78485918045044
1.4983760418813314,-0.6988761734434862,0.5016997208761763,81.61037302017212
1.4996060468719454,-0.6998580084191605,0.5011182934217538,63.407078981399536
1.5009510552074241,-0.7005205692565482,0.49887606792292094,69.16189980506897
1.5010541138923839,-0.7013085275340641,0.500930064175525,66.28673076629639
1.5005216817248088,-0.6998749576074803,0.49827892370673166,62.25008273124695
1.5003812370067489,-0.7000154364976827,0.498484260782322,66.68358254432678
1.5014914262910553,-0.7011215264885095,0.4987364779301135,68.61887383460999
1.5001791706310752,-0.7000498758029426,0.5000344704167551,63.2450692653656
1.5005440000600023,-0.7007782366268323,0.5004818120170513,65.77764797210693
1.4990936780900397,-0.6994350899993816,0.5009494674382291,70.46412801742554
1.4997414242749423,-0.6997032145902043,0.5003969026089956,66.92717456817627
1.4987517944409596,-0.6996354228804027,0.5014364149178976,63.518765687942505
1.4991074818090129,-0.6991190851237459,0.5010033517043667,59.73447942733765
1.501018277549671,-0.7007813057094724,0.4988078844032556,67.67520380020142
1.5009006670701805,-0.7003781943737875,0.49899511150874964,72.1202380657196
1.5004555584332628,-0.7005909563536225,0.5000953811027486,68.63837504386902
1.4992559797261529,-0.6997685561381896,0.5014557067282825,74.2978105545044
1.4978438044946423,-0.6982270998084351,0.5010184226308692,69.06330513954163
1.5006912662056129,-0.7002219200143203,0.49750623158663726,71.22872281074524
1.497291392001963,-0.6976552040762003,0.5026913981258176,70.32900094985962
1.5005706699748644,-0.7002658448739891,0.4992911031087723,61.24720001220703
1.5006419008373346,-0.7006258121238799,0.4995495523828712,71.89271187782288
1.4984093238911664,-0.6984427117857219,0.5018500839664746,59.9655327796936
1.5021731654830117,-0.7019647249424196,0.49983602453208914,63.580809593200684
1.5006294143408794,-0.7004328303546381,0.49971563239994043,58.40476655960083
1.50027302194089,-0.6999942965962123,0.49906404851640973,62.57852816581726
1.5014048132399673,-0.7012425764673229,0.4996038946388213,64.12368321418762
1.5009776084403794,-0.7007349538628331,0.49913420917892787,60.20622372627258
1.4997397732330642,-0.6995301291325767,0.5008449567114238,65.90600514411926
1.4992956633063632,-0.6990138955289785,0.5003037016292855,65.96343278884888
1.5028369450080172,-0.7020580928199533,0.49645455322614157,68.64634084701538
1.4984513027370001,-0.6988129204189147,0.5010164136725636,69.57740664482117
1.5007902646299573,-0.700488370440113,0.49910560700369555,56.58631134033203
1.4989639038082385,-0.6993171689985233,0.5005541941277744,59.367133378982544
1.500137135100614,-0.7003307960378631,0.5004579670115324,70.64063930511475
1.499483644167876,-0.6998844432233414,0.5013328832950903,60.30429029464722
1.5009244271571593,-0.7005901339650222,0.4992986010215686,79.59309530258179
1.499282323780326,-0.6992624352242924,0.4996036893928248,60.20291209220886
1.5009940162077298,-0.7008657646751277,0.498737440948325,76.96410179138184
1.4983694153450708,-0.6989134339937982,0.5016449902383577,76.73231220245361
1.499996399716365,-0.6994161279268061,0.49815539505819123,70.8756411075592
1.498355654282641,-0.6986727458751416,0.5004613419016933,59.47405815124512
1.501806690901304,-0.7013577335428557,0.4987722256441695,68.95979118347168
1.4998888413671452,-0.6999502608321004,0.49903235759872416,68.03777766227722
1.4993261101140272,-0.6992301835611381,0.5012594466449121,64.10132718086243
1.4980835376826576,-0.6983261624151418,0.5017506760174877,72.6464433670044
1.5016747688511958,-0.7016241675486695,0.4991137889870531,64.0032320022583
1.4976469321226973,-0.6979149529319448,0.5010351803107641,85.20047879219055
1.49862460787949,-0.6991788808905229,0.5013560180426462,61.58507490158081
1.5025376094676663,-0.7018530451823856,0.4974518180466098,61.14231061935425
1.5008001020536488,-0.7006415246518594,0.49881190030882755,77.82670831680298
1.5007941951937498,-0.700953691678685,0.4993770859321057,67.46594452857971
1.5014315114113423,-0.7010401195818049,0.4982590813937117,81.72187972068787
1.4999614583275116,-0.6997685219703531,0.49967609297885174,71.71271014213562
1.4996233357236752,-0.6998256023530226,0.5005004719074913,65.81771349906921
1.5006888523525266,-0.7009024364505169,0.5010638584988968,70.43721055984497
1.500189380123053,-0.7001951532710207,0.5003472789468316,72.146404504776
1.5009968813162917,-0.7006579131911511,0.49841383355304136,57.854700565338135
1.500571450055214,-0.7005919794919335,0.4996719167005976,76.50911664962769
1.498527010493452,-0.6986503845044953,0.5010005760882305,72.40861701965332
1.500413099829738,-0.7000810075930229,0.4982060090853167,64.40133094787598
1.4994260250750648,-0.7000654646976959,0.5017174575686214,59.67411255836487
1.5008244140423637,-0.7009956210172971,0.4997713719666942,65.21461701393127
1.4982434408128784,-0.698525710876504,0.5018798926394307,61.37238669395447
1.5011070649465645,-0.7014023098086906,0.5002854802368158,95.15178298950195
1.4994191580719893,-0.7000470234429512,0.5015392717610653,65.30948209762573
1.500587892050944,-0.700177761608482,0.4989473661945989,68.25333833694458
1.500006597743859,-0.7003658685520688,0.5007679674043871,58.06950855255127
1.5011741017179498,-0.7001822724033248,0.4981503983542003,70.25883841514587
1.4973188187866335,-0.6978477208515366,0.5030638026214287,71.42813897132874
1.499628077117785,-0.6996489235047001,0.5001829789360446,65.5653567314148
1.5014143532318571,-0.7007151375854694,0.4982806021576409,72.48520684242249
1.4987232351191975,-0.6987748391027475,0.501203326242168,73.17330861091614
1.500432365923387,-0.7000312293584557,0.49959210464674586,65.98066663742065
1.501031570887622,-0.700326331877857,0.4988004713174266,64.67434930801392
1.5040742260722322,-0.7031224062308442,0.496150605326476,66.65935039520264
1.5004165429930472,-0.7001938460674801,0.49918029735002056,63.991153955459595
1.4996722455100266,-0.6995228986219508,0.49945636349324607,64.18280911445618
1.4999511297462529,-0.7000560884782195,0.49939658067275156,63.797799587249756
1.5005427457104876,-0.700238845213744,0.4998672669681028,64.0728394985199
1.4992529025582086,-0.699402914629351,0.5009517502880164,58.022948265075684
1.5002406813831939,-0.6999908737009941,0.4984676139572379,58.131749629974365
1.5006077461001894,-0.7003543512461067,0.49931650697884256,63.389615535736084
1.5014462909965405,-0.7010078244548053,0.4988532605500279,73.09919595718384
1.499252576288046,-0.6995323914805257,0.5007480924785831,69.13211965560913
1.500424084475662,-0.6998889931993842,0.49946443418265307,65.52837705612183
1.5002094952323486,-0.69962239675253,0.49868574212647054,67.7832658290863
1.502163554920051,-0.7016389291149494,0.4975545970208509,61.93983507156372
1.5012300918630417,-0.7010629019927751,0.499772836548798,68.00070762634277
1.5032041998504848,-0.7024818108321278,0.4963287229681329,64.63293528556824
1.50131775101147,-0.7004916296563469,0.4974858873294486,64.96215081214905
1.4983020923615964,-0.698590685184536,0.5012882711920383,59.55010151863098
1.4986525118840028,-0.6991071728047608,0.5003722013436978,63.243180990219116
1.5013761352683097,-0.7010910700792516,0.4990349599623324,61.65922546386719
1.4979844009826189,-0.6986908285629931,0.5033918196611225,67.03542733192444
1.4977078880079702,-0.698385889569751,0.5026446362355443,64.51993608474731
1.5001374479366414,-0.7001943911601892,0.5001206785142229,62.798248529434204
1.5006939504064105,-0.7007277454615498,0.4995243679181915,80.4917459487915
1.5001563989513818,-0.6999334569698235,0.499820126870739,80.46266651153564
1.4993445317996292,-0.6997677841317642,0.501113162456931,68.01835823059082
1.5017696817027835,-0.700905963326574,0.4973984537611264,62.02497339248657
1.5020144896104557,-0.7016731709751638,0.4973323895615173,61.40125799179077
1.4996065091801283,-0.699379900088826,0.5002047623935665,67.13473224639893
1.5018361901122659,-0.7009207472666719,0.4976597115089582,73.11064529418945
1.499527017564212,-0.6999380873209287,0.5000502751177252,76.081374168396
1.4994917217325348,-0.6997710580622664,0.5013975334966886,59.7232232093811
1.503422451994887,-0.7025949375384397,0.49752587032133583,64.8942220211029
1.499299571716751,-0.699300613380524,0.5006325670285614,76.47414112091064
1.4999976591972317,-0.7001677426515207,0.5010311391963915,63.987687826156616
1.498270372389591,-0.6987500174691332,0.5013334283466182,67.76844811439514
1.4997637103540642,-0.6997294261524813,0.49959397469902067,64.46255826950073
1.5039256358192359,-0.7029142855023716,0.4958829201275994,61.55950045585632
1.5000901843429089,-0.6999468673550298,0.49955178812582046,75.55729746818542
1.500287285189064,-0.7003408793766364,0.49988954943515224,63.893818855285645
1.5000743857402332,-0.6995751208126838,0.49925814302462734,74.374351978302
1.5023297316629538,-0.70183681380252,0.49758955033684477,64.07088780403137
1.5002646346964958,-0.6998473829980583,0.4991381061954294,65.54704165458679
1.4998281016377937,-0.7005711542101191,0.5020378916547339,61.55505156517029
1.5004312516231764,-0.7005902751491938,0.4994931487206881,62.4828987121582
1.4984710214064443,-0.6988894287631571,0.5018633945495878,57.617223024368286
1.5001672439459826,-0.7002521044579069,0.49991676298353876,64.9880108833313
1.5028766944264729,-0.701827311966031,0.4970628379679047,74.8315806388855
1.5004243619928688,-0.699772273329262,0.4991416907673258,70.43300271034241
1.4961015326826521,-0.6968001844044175,0.5044882757559342,58.78839159011841
1.5003495694268463,-0.7004400735405258,0.5000972755447759,68.61416554450989
1.4986141402243291,-0.6989662371877714,0.5011566311295514,68.73683714866638
1.4982903666756644,-0.6985289390418814,0.500574034635449,62.74033808708191
1.5009583891775669,-0.7008881903734043,0.4989355539913201,61.092164516448975
1.500754808366796,-0.7002192023181127,0.4980688804968815,80.13870739936829
1.499605333126512,-0.6999041739547748,0.5008713955161624,63.929285287857056
1.4993104344848986,-0.6992916545184973,0.5000204750721777,70.49403715133667
1.49994614773291,-0.7004079473636482,0.5014354037048432,78.64690852165222
1.5003353840234903,-0.7002516544990931,0.4995568419444303,67.41288328170776
1.4995057870741768,-0.6996760789784643,0.5002218492879982,65.47577166557312
1.500940225863205,-0.7005841558324712,0.4998843397643387,70.85840845108032
1.500101316262934,-0.7000891250344442,0.5001688871049547,69.00814986228943
1.5004210353344112,-0.7005457052402282,0.5004789130289143,70.41992139816284
1.5008852690156553,-0.7005750371120053,0.49853033684572395,62.507389545440674
1.4999585893262615,-0.6998050101415945,0.5007987031100148,66.7607991695404
1.4984492990423022,-0.6985158070521214,0.5018014722827866,78.73671507835388
1.5003793904530889,-0.7004245973199787,0.4996186213730715,65.98090100288391
1.4991607070746797,-0.6990282203552958,0.5009381406864577,66.29664921760559
1.5004612231041063,-0.7003782910154348,0.49969643082868553,65.55816411972046
1.5013766484485767,-0.7010048593962305,0.49827435833540995,72.04979109764099
1.4989527306621855,-0.6990234914144781,0.4999840988583471,70.58077621459961
1.4996767112697365,-0.6999639867779178,0.500403421150224,65.25888919830322
1.4999801966033905,-0.7000355819059951,0.5003338812256188,68.84205341339111
1.4980393806480574,-0.6985338766613993,0.5013161933645202,61.50781750679016
1.5000786853297043,-0.7001187410995792,0.4996068073709466,65.00924038887024
1.4999376969129103,-0.6998360865847537,0.49978675657733457,61.6272656917572
1.5011052357179686,-0.7009412896566511,0.49953925964434814,66.67512536048889
1.5021318272930893,-0.7017201302809688,0.4985604809751854,63.920337200164795
1.499305283327052,-0.6996990938514004,0.5007284712850661,67.68399786949158
1.5017336061657711,-0.7012936947722339,0.49802502000035154,65.07649230957031
1.4999822492348023,-0.6997594746277335,0.4989205532983571,60.21712517738342
1.498724639126064,-0.6992470948165146,0.5018090732354306,61.656264305114746
1.4998943133542924,-0.699728926764834,0.4990668930099387,77.57323169708252
1.5001911119164404,-0.7007278898326652,0.5011903687922091,62.283416986465454
1.499510640523606,-0.6997200900390173,0.5016981423453184,87.32696866989136
1.499948430529824,-0.6999154995124783,0.4996900025991413,67.60664629936218
1.4974582429293528,-0.6981978548041664,0.5031105445502994,73.48835921287537
1.4996581741745478,-0.6998108599697552,0.49989178355223673,65.07279896736145
1.5000476344589306,-0.6997589809730832,0.49953073171248685,81.07239985466003
1.499303661089616,-0.6994430479741987,0.5011589089716005,58.69170069694519
1.4992205198143662,-0.69932029359568,0.5003345379886547,63.449238777160645
1.4999107744849054,-0.6998522388628633,0.4998073510594233,72.67498397827148
1.4995751242901463,-0.6994395497280805,0.5007585240707056,69.39990568161011
1.5004048315642944,-0.6998721677643502,0.498867692981368,73.0044813156128
1.500963613316721,-0.7007165424270395,0.49931323398901173,67.0172369480133
1.5000032943268413,-0.700092003277417,0.5003141492646247,62.28129959106445
1.495957572111684,-0.6972092985867336,0.5046846069233492,69.33148574829102
1.5016530643239625,-0.7012806481787922,0.49857982753664243,68.02070379257202
1.4996227073705861,-0.6997097290228269,0.4993052015669434,60.79684925079346
1.4996942707750376,-0.6995261019873328,0.4992675485433838,60.216410398483276
1.5014016980076341,-0.701094182725541,0.4993692436905044,62.88365030288696
1.4986685386857557,-0.6989858750109899,0.5012500964571287,59.89041757583618
1.4970421454709844,-0.6977363175363475,0.5025921036367507,66.67243885993958
1.4982197068833167,-0.6989718865598544,0.502946248572903,65.19685077667236
1.499992767817861,-0.6998149032494453,0.4988264333163325,74.33362627029419
1.4965644592090273,-0.6973893826211627,0.5030723913271882,72.01325249671936
1.4993624340202374,-0.6992363138881952,0.5006038107739947,78.46276569366455
1.499612239807166,-0.6998894556703167,0.5008016493120234,65.42295098304749
1.4997704930111018,-0.6995906864992762,0.49899688838926326,70.6664412021637
1.499942782258323,-0.6998007118450275,0.49956449343438986,67.16369915008545
1.4991089187661268,-0.699523333869843,0.5003508043937216,62.75252342224121
1.5019507385466364,-0.7016825808385074,0.49768325877297565,62.80141520500183
1.5000480703019037,-0.7000012995855767,0.5005112757069173,60.32211208343506
1.4991513251307997,-0.6991105346584352,0.499757543288394,60.753639936447144
1.5010974215227895,-0.7005389811333731,0.49777670864994716,66.31620144844055
1.4976436936209285,-0.6984481367308951,0.5026900418731443,71.85020518302917
1.499975060185675,-0.6999269113521763,0.5004377160009538,64.89838886260986
1.5022286593295875,-0.7016679937459598,0.4969385654106202,64.36174082756042
1.499858795191097,-0.6997067476829201,0.49956350294062246,70.09126329421997
1.4983105498822833,-0.6988562195101293,0.5012086332941544,67.12647461891174
1.5007052633663776,-0.7007080464706322,0.4995228639061033,69.59485220909119
1.5021437205484325,-0.701547282984257,0.49737696416920263,71.98374032974243
1.5014823697713902,-0.7009970166695845,0.49901483267189184,66.43114447593689
1.499936610765474,-0.7000416409404422,0.49991152916896037,64.65953779220581
1.5003784065524903,-0.7004705509183509,0.4990073936820985,71.14384293556213
1.5003352649348607,-0.7001458708280791,0.49934224739667726,71.36537289619446
1.499820280389411,-0.6999024192639504,0.4997230975066197,60.822815895080566
1.4999673332811518,-0.6998320863809286,0.4996906118880721,68.79666233062744
1.502680684234493,-0.7016248103267948,0.4960342308471648,67.02499985694885
1.5012261283953592,-0.7008429671498989,0.49823899022183454,57.53518772125244
1.4998058162936,-0.6999032092060321,0.4993294343199071,60.96371865272522
1.502487627355794,-0.7019348831179593,0.4990492226289108,66.55132460594177
1.5028918446542188,-0.7023923558872114,0.49831594639985505,62.903141021728516
1.4992632306515443,-0.699544981810025,0.5003427443479965,64.00777125358582
1.5001694551943527,-0.6999897330248356,0.49977162825571814,64.64483976364136
1.4994399537025205,-0.7001227005830467,0.5011840371285333,60.909541606903076
1.497135296845145,-0.6980140778862457,0.5029164407735716,63.34682250022888
1.5006746173263,-0.700530544213949,0.4991808164238067,59.20430040359497
1.4996963804400887,-0.6990319348990897,0.4980832120390164,71.2231719493866
1.498248587770989,-0.6986509798014217,0.5014883457523803,62.5701699256897
1.4993137120387297,-0.6992512918658974,0.5006341852403052,62.85768365859985
1.4994575643055863,-0.6995853367236459,0.499604418316545,67.02988576889038
1.499847067426237,-0.7000741004205794,0.5000007710856981,71.98364424705505
1.5005161398923508,-0.7004945807657392,0.498883606443405,72.06595706939697
1.4995847630429664,-0.7000508640361764,0.5008103139071839,69.19206595420837
1.4991678322607194,-0.6989088581345321,0.49962113433822125,67.81637239456177
1.4973882094803126,-0.6980689114191444,0.5019424937873558,72.88338685035706
1.4981002204811618,-0.6980823594236231,0.5007704815296631,74.06654524803162
1.4986483801328818,-0.6988317465906663,0.5005114108809589,71.34752631187439
1.4986278566728402,-0.6985540182055479,0.5003654856242599,79.98770213127136
1.501180762054583,-0.7007447390093979,0.4994348427667106,57.622705936431885
1.5010152644368426,-0.700911659641807,0.49982674677126226,62.19930028915405
