y[k-1],y[k-2],u[k-1],exec time,seed
1.5036452121266208,-0.7027329444144215,0.49749797789727956,175.27041602134705,28
1.4990920484425507,-0.6993707183995492,0.5008200806256278,178.78043174743652,6
1.5019486282344612,-0.7019508564805412,0.4996719790119946,179.53290796279907,22
1.4982837569180523,-0.6989287738375956,0.5017564003394483,184.0819878578186,26
1.4988647842609175,-0.699053663549738,0.501449245859236,184.15544748306274,30
1.4986000131475963,-0.6984362322696674,0.5014873637866886,188.25861477851868,4
1.4965683457325856,-0.6972600324265791,0.5011232214594836,195.1414761543274,12
1.49910360246599,-0.6998004161671241,0.5028880150668185,198.21522569656372,18
1.5022252783574497,-0.7018774495368111,0.49754117169778816,203.23514866828918,0
1.4993594471998286,-0.6993593888907842,0.498776319919059,209.39123153686523,20
1.4983271513316725,-0.6991847307943405,0.5003407955747209,214.92005896568298,8
1.5013654207911178,-0.7006112272775834,0.49933849485024717,224.4306857585907,2
1.499318281983599,-0.6999193040236806,0.5001989248702849,226.05883049964905,16
1.4996864759801363,-0.6994757926324306,0.5002887130333785,241.72103261947632,10
1.4996903048653087,-0.6993090207548206,0.4985051409029708,267.8443875312805,24
1.5017062307283866,-0.7005425125603908,0.4985265886065934,283.39391469955444,14
1.5011713676770004,-0.7003897143708984,0.49718048174218227,168.09226489067078,27
1.500821135435055,-0.7009245965579985,0.4999935982601309,168.02235531806946,5
1.501318031246917,-0.7009432820011379,0.4992199097885012,184.9955916404724,23
1.50120649525126,-0.7012181415826746,0.4992041143571004,180.12307119369507,13
1.4993691370379405,-0.6997164769811491,0.5015853636528553,198.65661239624023,7
1.500314162295499,-0.6998369188905273,0.49949746002586937,193.3502278327942,31
1.4991881628575652,-0.6990099361124857,0.4993451716957357,173.62608289718628,9
1.4993479926324786,-0.699707778888102,0.5014824775215105,168.9522361755371,17
1.4983362000019858,-0.698176235896678,0.4989829428631655,207.35303735733032,19
1.49977472730891,-0.6997335449496127,0.49982120505635036,238.49209308624268,1
1.4988402525127507,-0.6991082122156909,0.5013618190837458,241.4123363494873,21
1.503627720059441,-0.703360237112607,0.497294759349102,197.29695796966553,25
